iteration,newton_mean,newton_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
0,0.0,0.0,0.0,0.0,8.552799013759653e-05,0.0003541933931009724,0.0,0.0
1,0.5314665757880488,0.16719721342512933,0.5299489916312631,0.16941332620950117,0.5231995587212471,0.17351187852770902,0.4379538591367703,0.07699105977583234
2,0.6340695911721478,0.16766929222917643,0.6195567112557017,0.18003274425197865,0.5721623223638003,0.15290877510002895,0.5590263669257822,0.12351770004583072
3,0.6701043747444629,0.1562261927481188,0.6489342998030585,0.1698762950748677,0.636631927866425,0.14385617345041005,0.6375543333762913,0.1402941854045342
4,0.6857664542086741,0.15240132579158577,0.6732762693558614,0.1572920624292513,0.6589170203499272,0.14470697528200147,0.6647897423421801,0.1468514033435387
5,0.6903835983302224,0.1518533220059166,0.6826811681909101,0.15632659888086933,0.6702170029854818,0.14885015230738963,0.6811755987405772,0.15180915043811244
6,0.6929835363421281,0.15136049332268212,0.6873518825157907,0.15357456676598188,0.6755265522071322,0.1488897040409452,0.6878597275070013,0.14943035681835207
7,0.6936821585971695,0.15162868302743193,0.6896618832619033,0.15271452700559007,0.6793412234203682,0.1483359227272206,0.6923514755802429,0.14980500911845265
8,0.6943519342712636,0.15161841795620395,0.6911219679085318,0.1524988396988597,0.6819546951750267,0.14793799538117106,0.693788809932513,0.150810611733048
9,0.6945900060681892,0.15164632137538733,0.6920408906631442,0.15248796765428477,0.6842616823505548,0.14779982706284947,0.694008770730358,0.1510213557762816
10,0.6946080545493045,0.15166554379363476,0.6925383258731312,0.15237571999201194,0.6860554271925118,0.14779975027311598,0.6943607580376878,0.15140399156228518
11,0.6946083000645277,0.15166589078729512,0.6930499616662381,0.15227342412646436,0.6876694613791492,0.1479871724590819,0.6945618881481168,0.15163650917754543
12,0.6946083002733819,0.15166589114155338,0.6932561995937586,0.1522099004045787,0.6889176624556788,0.14838637812037678,0.6945909816789704,0.15167049934240148
13,0.6946083002733819,0.15166589114155338,0.6936595890367133,0.15182643221661976,0.6899574718582968,0.14896443928422903,0.6945931051676627,0.15167277889184624
14,0.6946083002733819,0.15166589114155338,0.693825999155567,0.15179683935751712,0.6908639827557692,0.14947566331287374,0.6945931459358001,0.15167282809625512
15,0.6946083002733819,0.15166589114155338,0.6939203990527504,0.15176894770052132,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
16,0.6946083002733819,0.15166589114155338,0.6940250823876508,0.15176021957582692,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
17,0.6946083002733819,0.15166589114155338,0.69407625822851,0.15174004362731755,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
18,0.6946083002733819,0.15166589114155338,0.6941005980863241,0.15172886629967725,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
19,0.6946083002733819,0.15166589114155338,0.6941378220625346,0.15171235860042398,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
20,0.6946083002733819,0.15166589114155338,0.6941734642525418,0.15169554712986333,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
21,0.6946083002733819,0.15166589114155338,0.6941874005158604,0.1516914043565232,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
22,0.6946083002733819,0.15166589114155338,0.6942020488860017,0.15168495225277634,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
23,0.6946083002733819,0.15166589114155338,0.6942140616212918,0.1516826608449087,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
24,0.6946083002733819,0.15166589114155338,0.6942212607042196,0.15167774516173269,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
25,0.6946083002733819,0.15166589114155338,0.6942256211566487,0.15167592245605663,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
26,0.6946083002733819,0.15166589114155338,0.6942303919196507,0.15167273583916155,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
27,0.6946083002733819,0.15166589114155338,0.694233846292774,0.1516713180660768,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
28,0.6946083002733819,0.15166589114155338,0.6942388214160313,0.1516699156411188,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
29,0.6946083002733819,0.15166589114155338,0.6942416126668676,0.15166878300187553,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
30,0.6946083002733819,0.15166589114155338,0.694245382466145,0.1516666579883286,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
31,0.6946083002733819,0.15166589114155338,0.694247585088725,0.1516656579616673,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
