iteration,newton_mean,newton_std,gradient_mean,gradient_std,trust-constr_mean,trust-constr_std
22,0.8181991444715888,0.1409856363804128,0.8169592187614647,0.14118908597380656,0.8161154575679285,0.1386577954191442
23,0.8182850436231887,0.14091580585317048,0.8170551582031023,0.141107178975064,0.8163504268656914,0.13874406780868054
24,0.8183259665407079,0.14088635865661178,0.8171228993717253,0.14108084761849185,0.8165855535551317,0.13884559656229786
25,0.8183313269413647,0.1408797816165001,0.8171962715917493,0.14102196980375142,0.816849699131869,0.13896909451013273
26,0.8183354729038547,0.14087367289725103,0.8172977021755838,0.14094748967477552,0.8170845196444558,0.13908167958412065
27,0.8183395817732412,0.14086761824112382,0.8173572015259843,0.14089964588214968,0.8172621654728609,0.13916992146709697
28,0.818343550932426,0.1408617747856104,0.8174077787229064,0.14088255701931002,0.8174212602019212,0.1392495448412634
29,0.8183474977824585,0.1408559693679386,0.8174604616663907,0.1408439395685804,0.8175684552894222,0.1393225785447056
30,0.818351311595882,0.14085036455469027,0.8174911680356733,0.14083578320416643,0.8175684552894222,0.1393225785447056
31,0.8183551128394554,0.14084478302755113,0.8175576776786946,0.14078915957659288,0.8175684552894222,0.1393225785447056
32,0.8183587869261857,0.1408393927777054,0.8177032271009768,0.14061385879282984,0.8175684552894222,0.1393225785447056
33,0.8183624570013408,0.1408340128962223,0.8177786000438523,0.14053725889492008,0.8175684552894222,0.1393225785447056
34,0.8183660051113383,0.14082881606089398,0.8178987505372668,0.14047563756553896,0.8175684552894222,0.1393225785447056
35,0.8183695567312639,0.14082361827950174,0.8179281893562379,0.1404643420897955,0.8175684552894222,0.1393225785447056
36,0.8183729909894157,0.14081859624821208,0.8179622982380494,0.14044603281021728,0.8175684552894222,0.1393225785447056
37,0.8183764353744094,0.14081356335046652,0.8179860442016404,0.14043463738515585,0.8175684552894222,0.1393225785447056
38,0.818379766500887,0.14080869970079432,0.8180058826495825,0.14042356287991287,0.8175684552894222,0.1393225785447056
39,0.8183831135833667,0.14080381647452697,0.8180272105227211,0.1404122772366205,0.8175684552894222,0.1393225785447056
40,0.8183863510863886,0.14079909666749424,0.8180450109677188,0.1404027306510568,0.8175684552894222,0.1393225785447056
41,0.8183896096882778,0.14079434962515894,0.8180646637990453,0.14039163813822325,0.8175684552894222,0.1393225785447056
42,0.8183927620292226,0.140789760745375,0.8180775573333353,0.14038173395046102,0.8175684552894222,0.1393225785447056
43,0.8183959400131947,0.14078513788645197,0.8180959765813531,0.1403710174799951,0.8175684552894222,0.1393225785447056
44,0.8183990147480158,0.14078066842036666,0.8181100185035323,0.14036015841067498,0.8175684552894222,0.1393225785447056
45,0.8184021191465871,0.14077615902921753,0.8181244501737495,0.14035158986580906,0.8175684552894222,0.1393225785447056
46,0.8184051230459812,0.14077179867719655,0.8181354399873649,0.1403423742860321,0.8175684552894222,0.1393225785447056
47,0.8184081601711246,0.14076739315184486,0.8181467641984106,0.1403341697155346,0.8175684552894222,0.1393225785447056
48,0.8184110993229835,0.14076313266835924,0.8181567338772403,0.1403254437300265,0.8175684552894222,0.1393225785447056
49,0.8184140748597933,0.14075882237455,0.8181669133843411,0.1403174235406576,0.8175684552894222,0.1393225785447056
