time,newton_mean,newton_std,newton2_mean,newton2_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8921594407825574e-05,0.00017899072367462987,0.0,0.0
0.01724805783985847,0.017030018361700466,0.04446919868720331,0.027275994343014344,0.04267128310431315,0.03730496888178635,0.07152876464463381,0.013803512883176449,0.04902983415017336,0.0,0.0
0.03449611567971694,0.09740749079437816,0.09969623899126258,0.1334844665778081,0.0974953217215487,0.17918780963549902,0.2075939432751482,0.15718624198952372,0.22751693282073823,0.0013519590973761176,0.00946371368163282
0.051744173519575415,0.19892676997341155,0.15558374741201966,0.24859286797820623,0.15083465618427636,0.3063942161896182,0.2515635931183916,0.32492576589673355,0.28587119760803525,0.018357831713559834,0.0471532351659665
0.06899223135943389,0.2948596317398493,0.19882620197259973,0.34359912345230675,0.17905688551945811,0.4011393690051557,0.28789145334267285,0.4293538558681216,0.28621943102815406,0.0708149792986808,0.10813650349840356
0.08624028919929236,0.3708995139596228,0.21534942882424976,0.4132535223453806,0.1955355726355507,0.47032571445309906,0.296276838726823,0.4924587009794358,0.2824517312883883,0.1556078853703954,0.15118706082256084
0.10348834703915083,0.43054313554908163,0.22123780478960106,0.46833747615651633,0.20903249067677837,0.5207614520971137,0.2928300807684031,0.5359158476819451,0.2724428246965139,0.22733229490669393,0.17449365482506488
0.1207364048790093,0.47954204343536605,0.22594517155475538,0.5112952346497369,0.21695686840522235,0.5488653316805634,0.28958085797424615,0.5679613323597846,0.26678452955137316,0.29387824785582833,0.1897550682119862
0.13798446271886777,0.5210437324909184,0.23105391980525614,0.5410518428942634,0.22215609092818725,0.5669903350011448,0.28176683869046265,0.5892394298267007,0.2635292015708831,0.35438284967628325,0.20214404972169273
0.15523252055872624,0.5523543846063829,0.23433899454978638,0.5649839954997643,0.22471288286325203,0.5840448521225831,0.27448328120641546,0.6033432922860356,0.26091546294430124,0.4049342158721227,0.21202572185752463
