time,newton_mean,newton_std,newton2_mean,newton2_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3415620769688e-05,0.00014728483861660318,0.0,0.0
0.14949616115895947,0.4758444584994272,0.19185675907043429,0.5227071145706693,0.2323939054394588,0.6757865042979603,0.2028653396308411,-3.3415620769688e-05,0.00014728483861660318,0.2208257139340278,0.1854074867222277
0.29899232231791895,0.7642301463884627,0.15458493311323798,0.7668828651374566,0.16023314700392122,0.8142718247632165,0.1465652561080612,-3.3415620769688e-05,0.00014728483861660318,0.5416271041890665,0.16193288551785057
0.4484884834768784,0.813709339078749,0.1379612060379256,0.8107653106829816,0.14233216162218082,0.8362342964195288,0.13040783910888473,-3.3415620769688e-05,0.00014728483861660318,0.692118457287723,0.1428946225226378
0.5979846446358379,0.828939141834517,0.13339015513883137,0.8288615793700316,0.13389240866326751,0.8447856998490644,0.12205695732938726,0.03181025908031388,0.03658073551034003,0.7655608360538078,0.13472732051646488
0.7474808057947974,0.8385051861346905,0.12893907098665813,0.8394125131079277,0.1299995940691991,0.8498248487479594,0.11808308708444756,0.14433093441856445,0.11651002682460367,0.8020177136010014,0.1322314482660757
0.8969769669537568,0.8452662139084327,0.12386681096126714,0.84562666378589,0.12610804264951883,0.8535342041969152,0.11457303144041,0.27095690219628094,0.1897419524964363,0.820874404749943,0.12785819842887364
1.0464731281127162,0.8505226036720704,0.11793339733583807,0.8501297410411857,0.12281253298353018,0.8554507802344399,0.11280299169037883,0.4135515657784608,0.24590197600921063,0.8344858511945118,0.12395326545222143
1.1959692892716758,0.8549922259308381,0.1140031425350943,0.8535223066000607,0.11985348327525634,0.8567614051233272,0.11200052703369395,0.5145849443201308,0.24729576140994455,0.8412861961875129,0.11951939631647643
1.3454654504306354,0.8567243186113399,0.11258474208356074,0.8555741693229542,0.11848875164174094,0.8575969065231054,0.11162221960223748,0.574645790064252,0.21938009623011048,0.85087238474486,0.11023962526936529
1.4949616115895947,0.8579699747100266,0.1113966596565163,0.8569506537689878,0.11740404462208527,0.8582581509739893,0.11145557951769232,0.6194939525423965,0.19582889285365734,0.8557821567983578,0.10788005277052415
1.644457772748554,0.8588958936874804,0.11046453761248358,0.8580714601695381,0.11661706399651509,0.8588123362747837,0.11129005515814724,0.6531815577659502,0.17630502228228592,0.8589131813783999,0.10751759686190297
1.7939539339075137,0.8596095777612973,0.10999399991596234,0.8591507550311569,0.11481850013743103,0.8591971121605697,0.11115090225218033,0.6787588507576835,0.15820075852900103,0.8608310190941698,0.10802263922870159
1.9434500950664733,0.8602512622873989,0.1097903950111071,0.8601746468732605,0.11265818877448748,0.8595504374664986,0.11098123122696658,0.703400718690013,0.14467016177947178,0.8613284994284031,0.10823812537199798
2.0929462562254324,0.860835964008605,0.10971551781629942,0.8609549865546781,0.11113137943371922,0.8598136046997032,0.1109045596172443,0.7251624570068078,0.13729531318739263,0.8617677331359188,0.10842709027875817
2.242442417384392,0.8612671517553051,0.10957783518764994,0.8614966183511824,0.11016154274911938,0.8599844619092829,0.11087195030859909,0.7441318304002656,0.13281071354738652,0.8618634810670096,0.10851143288555765
2.3919385785433516,0.8617420548212412,0.10932307317267165,0.8617360294987323,0.10990412317940403,0.8601223818519547,0.11081533127041165,0.7589935639910854,0.12895425253023624,0.8623171537467655,0.10864487191040141
2.541434739702311,0.8622137068164322,0.10903715316490369,0.8619810253309156,0.10959957720187491,0.8602686937442765,0.11073592551733123,0.7691802732794392,0.12460280022261715,0.8625284102376746,0.10874818757162219
2.6909309008612707,0.8624152413853694,0.10895676818410341,0.8622713461114134,0.1092240563902772,0.8604132770450204,0.11068683836040746,0.7783784400913325,0.12152760878194985,0.8626511509906291,0.10887606392257532
2.84042706202023,0.8624870064735382,0.10897922102813502,0.8624224117121662,0.10909040142365099,0.8605600468661159,0.110617254853064,0.7863029158146178,0.11899341798321382,0.8627421568011983,0.10895579161165102
2.9899232231791895,0.8625398041545234,0.10900114080395691,0.8625664954093216,0.10904982049897227,0.8606756122616056,0.11051910920844067,0.7933472524346284,0.1165118428247496,0.8627516438590223,0.10896737851052515
3.139419384338149,0.86259023494972,0.1090220389828909,0.8626674494194263,0.10904983327957422,0.8607717351455976,0.1104577026927745,0.7992869882149383,0.11480705624712147,0.8627591729216594,0.10897673344044498
3.288915545497108,0.862620450033114,0.10903015428307217,0.8627516653430792,0.10904842893210219,0.8608385831037055,0.1104278144514253,0.8038453146066417,0.11389802848589968,0.8627622531574083,0.10898056832352955
3.4384117066560678,0.8626489244317832,0.10903741826155887,0.8628178369765247,0.1090483815347037,0.8608850473775002,0.11039739967981801,0.8079919111190437,0.11322218650323847,0.8627630573727905,0.10898157024903136
3.5879078678150274,0.862673669544711,0.10904175604096387,0.8628474637324502,0.10904834220116967,0.8609475780276119,0.11035828878433765,0.8118265191758056,0.11235377136272408,0.8627631343594517,0.10898166617703471
3.737404028973987,0.862721794510297,0.10904353238975283,0.8628720591467873,0.10904885502418318,0.8610251655780141,0.1103121449224661,0.8154036563261441,0.11143862174551394,0.8627631358142698,0.10898166798981246
3.8869001901329465,0.8627717285122027,0.1090431598801166,0.8628805844059764,0.10904920402771369,0.8610704380004429,0.11029804792592375,0.8186839208819886,0.1105168223708843,0.8627631358142698,0.10898166798981246
4.036396351291906,0.8628150958696635,0.10904385181257978,0.8628857402161455,0.10904958669867855,0.8611153920310494,0.11029512729994921,0.8216923056978683,0.10969619352504453,0.8627631358142698,0.10898166798981246
4.185892512450865,0.8628322710390915,0.10904436767593784,0.8628861082970536,0.10904992092442976,0.8611583325245598,0.110294819887988,0.8244338354534715,0.10908245644044846,0.8627631358142698,0.10898166798981246
4.335388673609825,0.8628493065840508,0.10904492852821425,0.8628864050510688,0.10905025369761244,0.8612180717384961,0.11025804625614082,0.8268723488261592,0.10861796720802938,0.8627631358142698,0.10898166798981246
4.484884834768784,0.8628662877450339,0.10904557847250862,0.8628867018050839,0.10905058650934923,0.8612861944386664,0.11021475458483039,0.8290053945259546,0.10820707864817963,0.8627631358142698,0.10898166798981246
4.634380995927744,0.862880435382721,0.10904622063548441,0.8628869958071224,0.10905091627274358,0.861318675135817,0.11020824478443969,0.8310499562516523,0.10777054380455671,0.8627631358142698,0.10898166798981246
4.783877157086703,0.8628831892611453,0.10904650487010464,0.8628872868689159,0.10905124277552812,0.8613559678445272,0.11018772497079246,0.8328889281420063,0.10741226587748284,0.8627631358142698,0.10898166798981246
4.933373318245662,0.8628834484573783,0.10904672501730668,0.8628875779307096,0.1090515693154009,0.861424055818787,0.11012916366567978,0.8345608906844624,0.10714083520301086,0.8627631358142698,0.10898166798981246
5.082869479404622,0.8628836439467567,0.109046943958433,0.8628878689925031,0.10905189589236154,0.8614608808053538,0.11011231750598137,0.836082984283042,0.10691506766035784,0.8627631358142698,0.10898166798981246
5.232365640563581,0.862883839436135,0.10904716291629206,0.8628881600542967,0.1090522225064097,0.8614841501007965,0.11010747515378791,0.837489107106417,0.10675601906402084,0.8627631358142698,0.10898166798981246
