iteration,newton_mean,newton_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
0,0.0,0.0,0.0,0.0,9.325979093694853e-05,0.0001633700641893565,0.0,0.0
1,0.6677508460895016,0.21204391889327823,0.6599811216168062,0.2282515465455649,0.5994359813797443,0.22414358176093635,0.4784366722268853,0.0857334140534604
2,0.7682986973807456,0.16668060477332702,0.7477911775656315,0.20211086038031936,0.6797151971636062,0.16849031161076652,0.6006989163313295,0.1321160129525323
3,0.7999879236886825,0.15697721112693655,0.7787250018801385,0.18119833780166386,0.7481063278751908,0.15687740606822465,0.7113459643616196,0.15425785887094093
4,0.8090788197689178,0.15438448845145675,0.7964973054103645,0.16403164762903105,0.782656217187015,0.15093367903163196,0.7582753425562949,0.1609944502500885
5,0.8132985261989996,0.15414356248316144,0.8043910154729751,0.1602831036835868,0.7968309185106913,0.15158543745580863,0.7894420702745514,0.15924693592310835
6,0.8159184865469399,0.15423507282818535,0.8075300844629814,0.15966775905450858,0.8026855853781092,0.15188864701317648,0.80399615735435,0.15163983681350926
7,0.8167897839679332,0.1537730445486067,0.8094582436324724,0.15927657836813788,0.8067070683716995,0.15148236917087152,0.8119931692320302,0.1515471107637062
8,0.817169740573796,0.1538344602762019,0.8112359558614525,0.15837143441351142,0.8093870307039143,0.1518256979005982,0.8149331864972719,0.1523831088592953
9,0.8172671575380671,0.15390069433712839,0.8127054559774181,0.15638162202144054,0.8111343558658376,0.15154993635544284,0.8167064968158995,0.15349998781347857
10,0.817276644548391,0.15391086957765476,0.813248768895868,0.15613968989971885,0.8124962273719192,0.15175448172823003,0.8171668889113894,0.15385491360218978
11,0.8172808013150883,0.15391570527404427,0.8135762335915006,0.1560625814623021,0.8133231334826001,0.15193016824798755,0.8172420086984968,0.15392227163130606
12,0.8172822534617841,0.15391739986938738,0.8138792677960612,0.15586170242950886,0.8140573718596678,0.15210869851648284,0.817251434064556,0.15393297247359464
