iteration,newton_mean,newton_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
37,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
38,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
39,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
40,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
41,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
42,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
43,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
44,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
45,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
46,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
47,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
48,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
49,0.6653827849019279,0.24920929396781777,0.6653273115632728,0.24918228960185165,0.665175905948967,0.24897379500319022,0.6653112464336053,0.24923589275962765
